time,open,high,low,close
1523923200,8054.68,8160.85,7806.81,7890.87
1524009600,7890.87,8235,7870.35,8172.84
1524096000,8172.83,8297.99,8074.44,8271.31
1524182400,8273,8934,8216.9,8861
1524268800,8865.78,9023.4,8608,8920.71
1524355200,8924.93,9036.52,8760,8789.96
1524441600,8781.7,9006.39,8771.22,8946.95
1524528000,8942,9737.16,8930,9648
1524614400,9648.36,9755.53,8751,8864.99
1524700800,8855.07,9326.79,8647.29,9274.48
1524787200,9277.32,9387.82,8901.09,8921.43
1524873600,8916.54,9442.34,8854.47,9345.11
1524960000,9352.97,9538.75,9180,9393.99
1525046400,9396.32,9443.96,9111,9242.17
1525132800,9243.51,9249.99,8815.91,9066.9
1525219200,9066.9,9259.16,8975.23,9222
1525305600,9220,9799.99,9165.19,9732.43
1525392000,9737,9784.73,9527.38,9696.57
1525478400,9689,9948.98,9670.68,9823.28
1525564800,9827.04,9918.41,9375,9623.54
1525651200,9621.99,9634.5,9175,9359.52
1525737600,9356.79,9450,9015,9167.69
1525824000,9181.52,9368.79,8974.62,9308.49
1525910400,9308.49,9393,8987.74,9020.99
1525996800,9007.19,9018.38,8351,8411.42
1526083200,8408.79,8652.8,8208.81,8481.6
1526169600,8481.72,8775.9,8335.56,8696.58
1526256000,8696.54,8900.9,8286.57,8674.36
1526342400,8674.53,8865,8400,8474.99
1526428800,8481.99,8505.33,8100.01,8346.59
1526515200,8337.77,8500,7980,8067.03
1526601600,8058.16,8275.1,7929.53,8248.87
1526688000,8248.99,8395,8141.08,8231.2
1526774400,8225.55,8590,8170.71,8518.48
1526860800,8518.64,8589.1,8320,8391.76
1526947200,8403.23,8417.65,7951.41,7984.08
1527033600,7983.98,8032.01,7435.49,7502.89
1527120000,7509.99,7733.99,7267.24,7586.88
1527206400,7579.3,7661.07,7328.13,7471.18
1527292800,7459.21,7622.87,7276.04,7335.99
1527379200,7335.99,7412.57,7213.09,7347.39
1527465600,7348.64,7445,7084.99,7112.5
1527552000,7112.2,7537,7026.9,7469.45
1527638400,7469.45,7559,7273.89,7375.73
1527724800,7375.64,7601.23,7330.22,7492.28
1527811200,7492.28,7620.01,7348.45,7511.6
1527897600,7511.72,7700,7438.92,7642
1527984000,7642,7790.69,7581.03,7703.67
1528070400,7712.97,7764.44,7449.68,7488.26
1528156800,7494.99,7685,7360,7617.98
1528243200,7617.98,7695.46,7482.61,7658.57
1528329600,7658.99,7750,7618.99,7689.28
1528416000,7676.41,7697,7542,7618.11
1528502400,7618.11,7686.45,7468.31,7492.7
1528588800,7498,7498,6627.7,6781.17
1528675200,6781.17,6919.97,6634.86,6880.61
1528761600,6880.76,6880.76,6461.42,6557.67
1528848000,6557.66,6624.45,6120,6307.4
1528934400,6308.49,6708.1,6270.69,6646.1
1529020800,6638.8,6666.66,6370,6390.6
1529107200,6390.6,6557.81,6333.63,6487.92
1529193600,6487.92,6575.35,6429.23,6453.41
1529280000,6451.03,6793,6381.25,6707.5
1529366400,6711.3,6841.81,6660.21,6736.52
1529452800,6728.44,6809.26,6558.95,6756.58
1529539200,6756.6,6792.2,6677.85,6718.33
1529625600,6718.33,6737.97,5940,6050.45
1529712000,6055.17,6261,6048.54,6177.38
1529798400,6169.91,6255.05,5780,6153.4
1529884800,6153.6,6365.34,6075.01,6253.61
1529971200,6252.28,6277,6025.68,6068
1530057600,6073.99,6181.11,5985,6135.64
1530144000,6135.64,6165.49,5818.14,5848.33
1530230400,5845.2,6299,5774.72,6204.24
1530316800,6204.01,6510,6190.28,6385.71
1530403200,6385.75,6438.55,6259.34,6349.99
1530489600,6345.48,6667.57,6270.69,6612.98
1530576000,6605.46,6666,6464.39,6507.99
1530662400,6507.99,6792.28,6413.2,6584.25
1530748800,6575.62,6700,6445.31,6533.69
1530835200,6533.69,6636.15,6449.76,6596.53
1530921600,6604.74,6820,6510,6759.99
1531008000,6755.46,6783.54,6674.6,6706.6
1531094400,6706.6,6814.72,6620,6666.75
1531180800,6666.75,6683.9,6270.84,6299.46
1531267200,6304.45,6400,6285,6380
1531353600,6379.13,6380,6072,6243.88
1531440000,6243.53,6337.25,6121.01,6215.59
1531526400,6208.78,6317.84,6180,6243.98
1531612800,6245.99,6397.21,6227.76,6349.3
1531699200,6353.25,6755,6333.63,6721.04
1531785600,6721.21,7468.31,6657.95,7310.71
1531872000,7310.71,7599.98,7239.15,7374.88
1531958400,7384.92,7570.9,7278.84,7471.42
1532044800,7474.35,7696.88,7265,7330.84
1532131200,7330.84,7458,7212,7409.92
1532217600,7398.16,7581.03,7336.15,7396.6
1532304000,7393.5,7800,7369.86,7719.62
1532390400,7712.46,8496.96,7691.14,8403.83
1532476800,8394.48,8475,8049.22,8174.06
1532563200,8174.06,8314.23,7855.97,7926
1532649600,7926,8274.98,7798.48,8183.05
1532736000,8177.72,8259,8051.43,8237.74
1532822400,8231.07,8299.99,8109.74,8216.74
1532908800,8216.74,8295,7853.01,8160.21
1532995200,8162.28,8162.37,7633.67,7725.43
1533081600,7726.85,7761.56,7440,7602.01
1533168000,7600.22,7709.98,7455,7536.37
1533254400,7535,7542.92,7286.41,7416.98
1533340800,7416.98,7494.48,6926,7009.99
1533427200,7009.94,7086.8,6888.88,7032.61
1533513600,7028.89,7157.93,6835.06,6936.11
1533600000,6932.18,7155,6671,6717.68
1533686400,6717.67,6717.68,6121,6283.59
1533772800,6283.89,6627,6190.01,6543.76
1533859200,6544.98,6584.05,5995.75,6139.99
1533945600,6139.99,6494.13,6000,6239.98
1534032000,6240.49,6493.77,6163.44,6310.82
1534118400,6311.99,6544.37,6142.2,6252.63
1534204800,6252.63,6254.02,5880,6193.62
1534291200,6194.3,6628.5,6186.02,6272.3
1534377600,6273.34,6477.57,6208.37,6313.51
1534464000,6314.08,6584.49,6290.64,6580.15
1534550400,6578.13,6615,6303,6399.28
1534636800,6397.37,6545,6312,6481.99
1534723200,6481.63,6522.99,6223.9,6260.82
1534809600,6260.83,6513.28,6246.05,6479.27
1534896000,6478.99,6906.81,6250,6355.76
1534982400,6355.97,6575.99,6344.8,6525.01
1535068800,6525.99,6721.09,6445.32,6692.94
1535155200,6692.99,6800,6664.25,6732.4
1535241600,6732.99,6775.34,6558.95,6700.46
1535328000,6700.13,6944.47,6641.35,6904.51
1535414400,6911.7,7125.28,6861.17,7080.94
1535500800,7079.46,7124.06,6890,7032.96
1535587200,7034.47,7055.97,6792.85,6984.01
1535673600,6984.34,7101.03,6879,7017.35
1535760000,7015.78,7300.18,7015.22,7185.01
1535846400,7195.8,7334.5,7130.63,7290.31
1535932800,7291.94,7340.08,7184,7258.99
1536019200,7261.29,7411.85,7231,7361
1536105600,7353.48,7387,6650,6679.3
1536192000,6671.95,6705.59,6253.29,6493.09
1536278400,6488.01,6525,6322,6400
1536364800,6401.01,6465.46,6113.23,6178.31
1536451200,6178.31,6451.51,6094.38,6236.04
1536537600,6238.99,6351.13,6223.9,6301.99
1536624000,6303.99,6405,6162.06,6279.99
1536710400,6274.6,6350,6192.89,6322.45
1536796800,6326.83,6537.46,6324.37,6485.7
1536883200,6482.95,6587,6384.36,6476.51
1536969600,6476.51,6570.1,6466.74,6520.15
1537056000,6521.49,6524.84,6349.47,6499.98
1537142400,6499.28,6530.24,6200,6254.52
1537228800,6251.49,6390,6226.63,6332.34
1537315200,6330,6510,6100,6388.4
1537401600,6388.4,6535.11,6333.63,6492.98
1537488000,6492.98,6775.34,6483.83,6749.45
1537574400,6748.85,6826.28,6624.79,6710.01
1537660800,6710.01,6774.91,6659,6702.22
1537747200,6703.37,6721.68,6550.96,6581.52
1537833600,6578.7,6579.59,6324.96,6428.99
1537920000,6428.09,6540,6379.44,6461.51
1538006400,6454.32,6736.85,6431.95,6681.62
1538092800,6684.5,6792.28,6525.67,6610.76
1538179200,6609.02,6609.02,6454,6579.38
1538265600,6574.29,6628.06,6510,6597.81
1538352000,6597.79,6638.15,6477.57,6571.2
1538438400,6569.32,6597,6447.28,6500
1538524800,6500,6510,6396.34,6456.77
1538611200,6454.81,6604.89,6450.58,6547.56
1538697600,6548.83,6641.35,6510,6582.12
1538784000,6582.11,6595.69,6526.28,6544.08
1538870400,6547.93,6600,6493.92,6577.63
1538956800,6574.15,6656.63,6541.06,6604.75
1539043200,6604.76,6623.14,6553.13,6588.8
1539129600,6588.72,6589.79,6387.91,6517.55
1539216000,6517.55,6520.43,6055.28,6152.76
1539302400,6152.76,6243.79,6109.79,6185.15
1539388800,6182.03,6219.77,6168.83,6199.69
1539475200,6201.23,6349.47,6143.08,6183
1539561600,6185.04,6756,6149.28,6441.74
1539648000,6438.2,6493.77,6386.4,6461.2
1539734400,6457.67,6465.39,6407.69,6437.29
1539820800,6440.07,6490,6350,6396.18
1539907200,6394.23,6412.4,6355.99,6383.46
1539993600,6380.47,6424.16,6363.02,6412.86
1540080000,6412.86,6470,6401.01,6413.38
1540166400,6412.62,6429.23,6372.53,6406.06
1540252800,6409.39,6421.58,6354.26,6393.41
1540339200,6396.24,6473,6393,6411.96
1540425600,6411.96,6422.73,6361.73,6393.53
1540512000,6393.38,6450.3,6377.81,6406.1
1540598400,6406.1,6420.01,6381.25,6407.66
1540684800,6407.66,6420,6383,6405.57
1540771200,6404.27,6420,6208.37,6266.52
1540857600,6266.47,6289,6240,6269.46
1540944000,6269.45,6350,6199.25,6303.27
1541030400,6304.5,6365.33,6288.01,6340.99
1541116800,6343.85,6381.25,6328.33,6350.43
1541203200,6350.05,6351.74,6312.48,6335
1541289600,6333.59,6475,6310.57,6421.76
1541376000,6428.23,6441.43,6369.89,6403.2
1541462400,6404.97,6460.01,6378.24,6447.5
1541548800,6448.17,6544,6442.47,6501
1541635200,6501,6511.27,6388.88,6405.49
1541721600,6405.49,6418.18,6307,6325
1541808000,6325,6377.26,6323,6349.32
1541894400,6349.39,6365,6269.46,6357.54
1541980800,6352.57,6388.21,6298.5,6318
1542067200,6318.01,6328.36,6244.35,6260.91
1542153600,6255.86,6298.47,5324,5595.91
1542240000,5592.23,5641,5199.8,5585
1542326400,5571.12,5610,5411.74,5508.71
1542412800,5514.62,5550.66,5452.63,5503.36
1542499200,5503.36,5658.47,5500,5559.26
1542585600,5553.01,5559.69,4694.44,4735.44
1542672000,4732.92,4897.36,4048.58,4352
1542758400,4349.41,4635,4242.33,4538.01
1542844800,4551.47,4589.53,4194.98,4275.23
1542931200,4268.4,4364.46,4061.02,4288.26
1543017600,4288.25,4376.88,3638.48,3785.65
1543104000,3780.67,4120,3474.73,3938.89
1543190400,3934.22,4069.59,3522.28,3727.34
1543276800,3727.34,3834.35,3548.76,3771.01
1543363200,3771.01,4355.08,3771,4220.16
1543449600,4219.77,4409.77,4086.97,4249.8
1543536000,4250,4300,3861,3971.06
1543622400,3970.56,4264.47,3904.34,4140.39
1543708800,4140.4,4265,4030,4102.05
1543795200,4099.63,4115.15,3747,3834.34
1543881600,3830.81,4033.98,3730,3903.52
1543968000,3903.52,3913.62,3662.35,3696.69
1544054400,3694.03,3844.79,3415.22,3437.26
1544140800,3437.22,3531,3210,3380.68
1544227200,3376.27,3495.99,3241,3398.8
1544313600,3398.8,3633.2,3371.09,3529.75
1544400000,3528.68,3588.43,3355,3408
1544486400,3406.41,3427.27,3292.65,3353.42
1544572800,3345.01,3490,3325.7,3430.18
1544659200,3430.2,3441.13,3221.14,3262.73
1544745600,3263.55,3294.81,3135.55,3195.75
1544832000,3194.04,3230,3122.28,3179.54
1544918400,3180.84,3259.43,3178.23,3193.78
1545004800,3191.41,3590,3181.26,3496.73
1545091200,3499.37,3684,3422.77,3667.16
1545177600,3667.16,3924.01,3642.69,3684.5
1545264000,3684.03,4172.07,3656.75,4073.77
1545350400,4073.58,4162,3770,3841.08
1545436800,3842.59,4010.16,3780.09,3980.9
1545523200,3977.65,4051,3900,3943.83
1545609600,3947.82,4236.84,3944.84,4036
1545696000,4034.54,4049.23,3674.73,3779.99
1545782400,3780,3863.34,3678.8,3810.01
1545868800,3810.01,3841.17,3566,3591.69
1545955200,3590.26,3970,3575,3884.97
1546041600,3884.66,3961.85,3702.51,3725.48
1546128000,3728.96,3870,3688.76,3835.79
1546214400,3831.03,3842.89,3630,3693.3
1546300800,3693.85,3845.46,3629.66,3823.44
1546387200,3825.41,3918.67,3770,3885.87
1546473600,3890.27,3893.4,3760,3787.81
1546560000,3785.64,3850.33,3732.38,3817.71
1546646400,3822,3887.09,3780,3791.84
1546732800,3795.38,4090,3753,4040.71
1546819200,4040.71,4070,3964.01,4005.45
1546905600,4005,4112,3934.73,3994.9
1546992000,3994.75,4060,3948.44,4002.13
1547078400,4003.09,4036.22,3503.44,3627.51
1547164800,3627.65,3704.6,3569.85,3632.02
1547251200,3631,3650.35,3557.09,3617.13
1547337600,3617.75,3654.02,3476,3515.95
1547424000,3517.03,3714,3506,3664.28
1547510400,3664.28,3687.02,3534.68,3576.93
1547596800,3576.92,3669,3570.48,3605.91
1547683200,3609.5,3660,3534.25,3638.01
1547769600,3638.01,3641.9,3577,3609.21
1547856000,3609.29,3774,3602.6,3681
1547942400,3680,3703.27,3470,3536.72
1548028800,3537.42,3573.29,3485.58,3531.51
1548115200,3531.51,3615.8,3401.36,3576.81
1548201600,3574.44,3620.23,3518,3552.32
1548288000,3553.2,3598,3524,3570.73
1548374400,3570.67,3578.79,3511,3560
1548460800,3560.94,3657.89,3536.51,3555.56
1548547200,3555.31,3564.12,3456,3533.23
1548633600,3532.23,3536.77,3357.3,3429.5
1548720000,3431.43,3438.76,3322.19,3390.5
1548806400,3391.25,3465.05,3372.34,3437.35
1548892800,3438,3474.2,3392.6,3413.11
1548979200,3413.69,3460,3364.53,3434.83
1549065600,3434.83,3485,3406.38,3462.82
1549152000,3470.5,3476.33,3384.67,3414.82
1549238400,3413.75,3439.46,3394.85,3410.87
1549324800,3409.81,3435,3396,3431.39
1549411200,3431.81,3445.6,3328.7,3364.62
1549497600,3364,3383.29,3350,3359.33
1549584000,3358.39,3711.04,3337.91,3622.94
1549670400,3626.12,3639.74,3589.52,3622.62
1549756800,3622.74,3662.43,3576.16,3650.37
1549843200,3651.32,3652.56,3578.7,3588.7
1549929600,3588.99,3619.93,3548.28,3585.94
1550016000,3585.7,3629.81,3541,3574.93
1550102400,3575.01,3590.74,3531.01,3560.46
1550188800,3560.45,3620.53,3544.88,3566.29
1550275200,3566.29,3609,3561.96,3579.92
1550361600,3580.43,3663.34,3553.98,3625.6
1550448000,3625.6,3916.47,3614.82,3869.8
1550534400,3870.97,4000,3840.08,3888.46
1550620800,3889.92,3967.52,3861.49,3936.53
1550707200,3936.8,3989.99,3866.25,3900.4
1550793600,3900.64,3957,3882.59,3939.82
1550880000,3939.83,4157.87,3905.63,4113.53
1550966400,4113.56,4190,3714.42,3730.68
1551052800,3733.78,3861.81,3732.6,3820.71
1551139200,3817.93,3830,3760.09,3795.06
1551225600,3794.42,3822.85,3658.19,3798.47
1551312000,3796.49,3897.62,3755,3791.36
1551398400,3791.02,3845.3,3789.5,3807.05
1551484800,3805,3818.75,3760,3810.46
1551571200,3810.47,3822.39,3756,3789.52
1551657600,3789.7,3806.9,3670,3698.66
1551744000,3698.65,3877.1,3690,3844.07
1551830400,3844.07,3895.12,3808.8,3851.55
1551916800,3851.26,3891.04,3826.13,3856.64
1552003200,3856.78,3924.37,3760.1,3844.64
1552089600,3841.27,3950.25,3835.66,3916.43
1552176000,3916.42,3916.43,3862,3897.92
1552262400,3898.14,3912.89,3812.64,3849.25
1552348800,3848.86,3877.69,3791.07,3859.74
1552435200,3861.37,3874.68,3820,3848.48
1552521600,3848.1,3903.98,3775.01,3854.77
1552608000,3857.33,3912.06,3843.09,3901.21
1552694400,3899.19,4040,3899.12,3990
1552780800,3990,3992.42,3927.28,3965.5
1552867200,3965.63,4016.63,3929.83,3969.59
1552953600,3969.94,4012.63,3947.15,3998.13
1553040000,3999.5,4050,3962.6,4031.59
1553126400,4033.7,4055.35,3919.63,3974.21
1553212800,3974.5,4000.81,3958.94,3982.07
1553299200,3980.4,4001.17,3957.11,3982.52
1553385600,3979.19,3980.97,3942.04,3969.99
1553472000,3970.23,3980.22,3850.45,3910.51
1553558400,3910,3936.36,3879.5,3922.58
1553644800,3922.58,4037.11,3912.19,4025.5
1553731200,4025.5,4025.56,3992.6,4012.23
1553817600,4011,4102.57,4005,4090
1553904000,4090,4130.36,4040,4094.92
1553990400,4094.92,4101.7,4074.29,4096.08
1554076800,4092.02,4150,4052.56,4136.32
1554163200,4133.93,5080,4130.64,4899.63
1554249600,4899.01,5345,4800.5,4978.23
1554336000,4972.83,5077.35,4778.59,4907.94
1554422400,4911.14,5067.62,4883.83,5039.73
1554508800,5041,5240,4900,5041.39
1554595200,5041.92,5253.49,5028.3,5190.85
1554681600,5192.92,5347.37,5127.68,5287.88
1554768000,5287.97,5288.95,5136.01,5192.6
1554854400,5184.03,5466.06,5161,5323.47
1554940800,5323.47,5344.31,4966.87,5040.2
1555027200,5037.82,5122.48,4912,5076.35
1555113600,5075.74,5122.01,5033.73,5063.63
1555200000,5064,5185.26,5012.73,5162.72
1555286400,5160.54,5192.01,4948.57,5027.31
1555372800,5027.33,5231.96,5014.77,5202.43
1555459200,5201.47,5275.07,5170.01,5233.72
1555545600,5227.6,5325,5218.23,5281.58
1555632000,5283,5357.96,5180.37,5289.91
1555718400,5289.91,5362.97,5253.82,5318.89
1555804800,5318.94,5346.91,5212.8,5295.65
1555891200,5295.96,5439.12,5249,5386.8
1555977600,5388.22,5627,5363.24,5531.32
1556064000,5531.29,5623.3,5372,5440.95
1556150400,5440.95,5510,4991.42,5132.55
1556236800,5132.5,5291.48,5046.31,5155.19
1556323200,5154.11,5218.31,5113,5168.91
1556409600,5171.51,5213.23,5099,5160.98
1556496000,5152.98,5191.96,5071.58,5149.11
1556582400,5150.21,5287.4,5127.05,5269
1556668800,5267.86,5357.96,5263.03,5318.42
1556755200,5322.28,5422.94,5304.99,5385
1556841600,5385,5796.56,5363.1,5658.22
1556928000,5659.82,5846.13,5510,5764.65
1557014400,5766.46,5782.55,5624.25,5709.32
1557100800,5714.4,5755.79,5562.44,5685.46
1557187200,5686.88,5970,5686.88,5751.54
1557273600,5751.54,5986,5658.66,5940.89
1557360000,5945.32,6172,5932.83,6156.7
1557446400,6151.66,6426.8,6105,6342.84
1557532800,6338.93,7445,6338.93,7217.47
1557619200,7214.4,7585,6762.57,6974.35
1557705600,6968.84,8167.5,6863.75,7810.05
1557792000,7810.72,8335.56,7618.99,7986
1557878400,7991.72,8300,7838,8208.69
1557964800,8203.97,8390.95,7654.93,7880
1558051200,7879.28,7942.09,6178,7351.71
1558137600,7352.39,7493.85,7205.57,7260.12
1558224000,7257.82,8299.99,7247.86,8200
1558310400,8193.45,8199.97,7581.03,8005.64
1558396800,8007.67,8117.48,7676.27,7955.16
1558483200,7949.18,8049.22,7505.69,7624.95
1558569600,7622.9,7980,7468.31,7880.22
1558656000,7880.4,8188.87,7795.95,7999.02
1558742400,7999.02,8158.45,7939.76,8064.64
1558828800,8066.15,8802.29,7888.91,8733.26
1558915200,8733.27,8939.18,8653.68,8770.73
1559001600,8774.45,8817.41,8540.94,8717.96
1559088000,8715.35,8762.39,8421.12,8663.41
1559174400,8663.07,9096.79,8000,8277.76
1559260800,8277.76,8589.99,8109.74,8547.2
1559347200,8545.8,8624.72,8457.33,8556.27
1559433600,8560.1,8833.97,8546.01,8734.49
1559520000,8735.84,8745.96,8049.22,8103.64
1559606400,8103.63,8103.63,7432.84,7665.53
1559692800,7673.41,7924.48,7570.9,7785.94
1559779200,7784.62,7878.62,7449.68,7806.07
1559865600,7801.97,8134.99,7758.93,8001.25
1559952000,8002.68,8061.12,7777.67,7932.27
1560038400,7933.17,7966.58,7511.41,7632.99
1560124800,7629.98,8090,7523.16,8021.1
1560211200,8017.99,8057.32,7713.34,7919.1
1560297600,7915.7,8266,7821.73,8176.27
1560384000,8171.12,8335.56,8049.22,8238
1560470400,8235.44,8737.37,8174.92,8697.54
1560556800,8694.74,8911.98,8623.52,8857.19
1560643200,8857.19,9391.85,8805,8974.19
1560729600,8973.02,9477.7,8973.02,9333.48
1560816000,9333.48,9361.87,8918,9078.84
1560902400,9076.51,9325.85,9036.19,9278.27
1560988800,9280.17,9600,9211.08,9534.99
1561075200,9534.99,10229.49,9534.97,10222.12
1561161600,10222.13,11200,10085.5,10661.3
1561248000,10665.66,11247.62,10483.33,10831.95
1561334400,10827.23,11099,10551.51,11029.63
1561420800,11030,11796.37,11000.02,11751.01
1561507200,11760,13880,11647.07,12920.54
1561593600,12927.44,13355.61,10300,11153.74
1561680000,11153.73,12447.46,10739.1,12354.43
1561766400,12354.45,12386.76,11317.03,11858.62
1561852800,11867.35,12200.06,10651.3,10760.1
1561939200,10759.24,11200.41,9950,10577.43
1562025600,10581.78,10942.63,9614.08,10828.9
1562112000,10830.1,12009,10830.1,11967.43
1562198400,11970,12061.04,11052.74,11146.34
1562284800,11144.82,11440,10769.15,10997.84
1562371200,10996.82,11735,10982.89,11240
1562457600,11233.21,11627,11083.76,11469.96
1562544000,11478.43,12398,11332.19,12286.14
1562630400,12299.94,12883.48,12030.43,12567.23
1562716800,12574.88,13200,11550,12098.95
1562803200,12101.44,12104.97,10966.81,11349.24
1562889600,11352.74,11942.39,11083.52,11808.91
1562976000,11811.08,11846.61,10810,11378.79
1563062400,11382.03,11467.3,10090,10191.87
1563148800,10191.87,11080.37,9855,10850
1563235200,10848.27,11042.11,9366,9412.81
1563321600,9427.45,9993,9049.54,9699.35
1563408000,9712.15,10797,9280.33,10648.6
1563494400,10638.44,10776.99,10102.58,10535.43
1563580800,10533.71,11120,10359.17,10750.11
1563667200,10757.15,10839.09,10325,10600.24
1563753600,10605.03,10686.89,10052.25,10328.83
1563840000,10315.87,10327.33,9801.88,9847.02
1563926400,9841.42,9911.5,9514.96,9763.67
1564012800,9781.52,10187,9734.19,9883.96
1564099200,9886.08,9897.46,9650,9846.94
1564185600,9846.94,10235,9299,9481.37
1564272000,9467.84,9634.5,9111,9533.19
1564358400,9538.73,9725.17,9360,9495.39
1564444800,9508.21,9775,9373.48,9593.62
1564531200,9592.26,10143.2,9574.09,10085.34
1564617600,10096.01,10499,9878.09,10407.71
1564704000,10416.79,10670,10318.47,10529.51
1564790400,10529.51,10919,10502.8,10821.52
1564876800,10812.58,11085.99,10564.96,10986.96
1564963200,10986.55,11959.36,10986.55,11800
1565049600,11800,12325,11200,11470
1565136000,11471.58,12145.42,11388.01,11971.57
1565222400,11973.46,12061.1,11450.93,11983.43
1565308800,11985.6,12040,11650,11859.32
1565395200,11859.32,11976.68,11200,11273.2
1565481600,11273.03,11589.73,11080.37,11528.73
1565568000,11527.44,11551.57,11194.04,11385.11
1565654400,11380.61,11446.94,10738.58,10862.28
1565740800,10862.25,10862.25,9888.57,10022.99
1565827200,10022.5,10444.66,9467.57,10301.44
1565913600,10294.9,10540,9736.96,10354.34
1566000000,10351.18,10472.93,9974.51,10210.89
1566086400,10221.94,10515,10065.41,10318.99
1566172800,10318.99,10940,10267.56,10927.3
1566259200,10927.3,10955.48,10549.74,10772.22
1566345600,10778.75,10807.54,9853.45,10134.75
1566432000,10123.56,10238.29,9755.53,10112.01
1566518400,10112.45,10479,10051,10401.6
1566604800,10401.87,10432,9885.48,10149.7
1566691200,10149.38,10355.89,9907.86,10136.75
1566777600,10136.75,10650,10136.75,10360.97
1566864000,10355.11,10375.53,10019.1,10167.29
1566950400,10171.39,10280.71,9555,9711.78
1567036800,9720.2,9720.2,9320,9490
1567123200,9490.56,9700,9350.1,9579.75
1567209600,9569.3,9682.73,9443.19,9594.15
1567296000,9593.5,9832,9538.75,9767.53
1567382400,9767.56,10471,9753.24,10384.48
1567468800,10384.07,10783,10286,10617.61
1567555200,10617.72,10834.15,10378.7,10586.26
1567641600,10586.26,10664.13,10461.97,10573.66
1567728000,10573.04,10949,10204.18,10311.09
1567814400,10309.04,10580,10297.58,10484.39
1567900800,10497.57,10594.88,10229.49,10400.18
1567987200,10387.33,10542.93,10060,10307.45
1568073600,10317.62,10390.09,9910,10096
1568160000,10093.39,10243.01,9855.11,10154.46
1568246400,10163.81,10465,10027.52,10420.34
1568332800,10423.99,10458.13,10153.87,10368.65
1568419200,10365.81,10441.47,10217.01,10355.37
1568505600,10362.52,10383.2,10258.49,10305.74
1568592000,10320.36,10378.07,10060.95,10269.98
1568678400,10257.2,10280.53,10130.59,10195.73
1568764800,10182.96,10263.65,10080,10152.09
1568851200,10161.59,10380.07,9600,10271.53
1568937600,10284.72,10308.04,10055,10169.02
1569024000,10169.02,10180.43,9913.35,9985.28
1569110400,9973,10093.24,9842.35,10020.58
1569196800,10022.38,10048.06,9606,9682.19
1569283200,9685.69,9782,7998,8536.82
1569369600,8536.71,8746.83,8216,8432.16
1569456000,8443.44,8467.89,7733.99,8055.03
1569542400,8055.25,8294.04,7866,8187.72
1569628800,8199.96,8356.4,8009.84,8218.07
1569715200,8218.07,8244.07,7902.66,8047.6
1569801600,8060.13,8368.5,7714.7,8298.45
1569888000,8304.47,8531.25,8195.42,8319.01
1569974400,8326.41,8393.39,8170.91,8373.42
1570060800,8377.68,8419.23,8029.14,8239.92
1570147200,8243.39,8244.93,7986.65,8152.07
1570233600,8157.89,8195,8016.26,8145.17
1570320000,8150.73,8176.46,7772.71,7854.12
1570406400,7863.75,8313.7,7763.54,8205.53
1570492800,8211.04,8344.12,8109.74,8178.54
1570579200,8185.85,8707.8,8110,8586.34
1570665600,8586.57,8666.84,8450.61,8582.11
1570752000,8589.08,8820,8222.88,8265.55
1570838400,8265.16,8427.76,8254.68,8303.43
1570924800,8303.43,8474.48,8132.91,8282.96
1571011200,8278.39,8416.67,8215.41,8362.99
1571097600,8353.33,8420.85,8086,8155.13
1571184000,8162.45,8179.1,7912.66,7995.89
1571270400,7995.73,8130.71,7936.71,8073.32
1571356800,8069.26,8120.77,7811.62,7955.08
1571443200,7950.48,8096.76,7875,7960.49
1571529600,7965.39,8314.77,7874.68,8235.74
1571616000,8236.49,8352,8156,8213.65
1571702400,8206.53,8314.77,7989.15,8025.9
1571788800,8021.57,8052.04,7293.55,7470.77
1571875200,7470.77,7512,7356,7435
1571961600,7427,8784.29,7393.14,8662.66
1572048000,8677.09,10350,8642.46,9252.75
1572134400,9262.72,9819.92,9092.66,9557.08
1572220800,9547.32,9950,9177.84,9216.44
1572307200,9216.39,9573.35,9051.48,9426.94
1572393600,9426.94,9437.06,8985.25,9159.94
1572480000,9169.55,9438.61,8961.53,9150.07
1572566400,9158.08,9303.53,9054.6,9250.45
1572652800,9250.7,9396.91,9201.19,9304.75
1572739200,9304.75,9384.32,9067,9207
1572825600,9207,9586.5,9122.33,9410.76
1572912000,9410.76,9485,9165.2,9320.14
1572998400,9319.1,9448.19,9254.68,9344.78
1573084800,9346.02,9373.48,9080,9199.36
1573171200,9209.3,9253.39,8661,8767.37
1573257600,8760.38,8876.94,8720,8812.21
1573344000,8806.85,9142.33,8750.85,9024.49
1573430400,9029.88,9075.32,8593,8720.36
1573516800,8720.36,8872.47,8549,8813.91
1573603200,8817,8839.46,8700,8755.24
1573689600,8765.53,8791.78,8555,8636.9
1573776000,8632.07,8799.03,8363,8463.49
1573862400,8459.38,8539.53,8423,8484.63
1573948800,8485.61,8631.6,8375,8499.31
1574035200,8499.53,8508.4,8010.7,8170.65
1574121600,8176.9,8197.77,7989.15,8121.63
1574208000,8124.08,8231.04,8027.28,8088.44
1574294400,8085.54,8116.92,7394.09,7611.51
1574380800,7612.23,7714.7,6785,7285.85
1574467200,7276.21,7356.49,7102.16,7320.39
1574553600,7330.98,7349.68,6861.96,6908.36
1574640000,6900.9,7380,6515,7122.14
1574726400,7127.12,7344.91,7018.78,7159.22
1574812800,7168.74,7676.27,6847.72,7527.84
